times,subtide,subtide_parm,subtide_postmean,subtide25,subtide50,subtide75,D1_phase,D1_phase_parm,D1_phase_postmean,D2_phase,D2_phase_parm,D2_phase_postmean,D3_phase,D3_phase_parm,D3_phase_postmean,D4_phase,D4_phase_parm,D4_phase_postmean,D1_amp,D1_amp_parm,D1_amp_postmean,D1_amp_25,D1_amp_50,D1_amp_75,D2_amp,D2_amp_parm,D2_amp_postmean,D2_amp_25,D2_amp_50,D2_amp_75,D3_amp,D3_amp_parm,D3_amp_postmean,D3_amp_25,D3_amp_50,D3_amp_75,D4_amp,D4_amp_parm,D4_amp_postmean,D4_amp_25,D4_amp_50,D4_amp_75
 204.75,4.9931,4.9733,4.9726,4.9395,4.9743,5.0020,0.174383, 0.11207968, 1.4690e-01,0.261575,0.250242, 0.31512657,0.523150,0.564302, 0.57457145,0.523150, 0.6325104, 0.6316991,0.116362,0.168799,0.160735,0.132346,0.159940,0.191752,0.26916,0.27190,0.26129,0.25072,0.26126,0.27347,0.15178,0.15953,0.157797,0.148531,0.157680,0.167173,0.073563,0.071773,0.071046,0.064054,0.071274,0.078037
 205.00,4.9635,4.9456,4.9445,4.9129,4.9475,4.9748,0.173734, 0.10802459, 1.4436e-01,0.260601,0.251711, 0.31541737,0.521202,0.562556, 0.57330507,0.521202, 0.6303830, 0.6303023,0.118472,0.170281,0.162498,0.133571,0.161533,0.192955,0.27311,0.27642,0.26599,0.25537,0.26616,0.27780,0.15241,0.16029,0.158546,0.149623,0.158225,0.167736,0.073835,0.072104,0.071421,0.064742,0.071563,0.078203
 205.25,4.9331,4.9173,4.9159,4.8856,4.9176,4.9465,0.173067, 0.10409590, 1.4190e-01,0.259600,0.253116, 0.31556168,0.519200,0.560760, 0.57198255,0.519200, 0.6281220, 0.6287679,0.120638,0.171802,0.164304,0.134937,0.163373,0.194639,0.27716,0.28105,0.27082,0.26022,0.27073,0.28253,0.15305,0.16107,0.159317,0.150551,0.159106,0.168487,0.074115,0.072448,0.071812,0.065052,0.071858,0.078754
 205.50,4.9020,4.8886,4.8869,4.8569,4.8873,4.9165,0.172381, 0.10029352, 1.3951e-01,0.258572,0.254454, 0.31555386,0.517144,0.558911, 0.57060017,0.517144, 0.6257291, 0.6270927,0.122860,0.173360,0.166152,0.136404,0.165352,0.196349,0.28132,0.28580,0.27576,0.26493,0.27581,0.28743,0.15372,0.16186,0.160111,0.151746,0.159926,0.169147,0.074401,0.072805,0.072217,0.065353,0.072340,0.079166
 205.75,4.8702,4.8598,4.8579,4.8274,4.8583,4.8881,0.171679, 0.09661704, 1.3720e-01,0.257518,0.255719, 0.31540099,0.515036,0.557005, 0.56915420,0.515036, 0.6232059, 0.6252772,0.125137,0.174955,0.168042,0.137828,0.167273,0.198194,0.28558,0.29067,0.28083,0.26970,0.28074,0.29262,0.15440,0.16268,0.160926,0.152669,0.160550,0.169880,0.074695,0.073175,0.072638,0.065702,0.072939,0.079534
 206.00,4.8378,4.8304,4.8286,4.7980,4.8269,4.8603,0.170959, 0.09306573, 1.3497e-01,0.256438,0.256907, 0.31510014,0.512876,0.555040, 0.56764098,0.512876, 0.6205542, 0.6233208,0.127469,0.176585,0.169972,0.139304,0.169330,0.200033,0.28994,0.29565,0.28601,0.27521,0.28575,0.29782,0.15509,0.16352,0.161764,0.153060,0.161604,0.170891,0.074996,0.073559,0.073073,0.066205,0.073536,0.079813
 206.25,4.8048,4.8005,4.7987,4.7676,4.7965,4.8311,0.170221, 0.08963855, 1.3281e-01,0.255332,0.258013, 0.31466532,0.510663,0.553014, 0.56605684,0.510663, 0.6177760, 0.6212246,0.129855,0.178251,0.171942,0.141171,0.171406,0.202026,0.29441,0.30074,0.29130,0.28026,0.29093,0.30322,0.15580,0.16437,0.162623,0.154061,0.162518,0.171663,0.075304,0.073956,0.073523,0.066807,0.073786,0.080140
 206.50,4.7711,4.7700,4.7681,4.7363,4.7661,4.8016,0.169466, 0.08633424, 1.3073e-01,0.254200,0.259034, 0.31409329,0.508399,0.550923, 0.56439819,0.508399, 0.6148732, 0.6189866,0.132295,0.179950,0.173952,0.143185,0.173894,0.203859,0.29897,0.30594,0.29671,0.28556,0.29627,0.30851,0.15653,0.16524,0.163503,0.154878,0.163556,0.172525,0.075619,0.074366,0.073987,0.067157,0.074079,0.080725
 206.75,4.7369,4.7385,4.7366,4.7030,4.7338,4.7713,0.168695, 0.08315124, 1.2872e-01,0.253042,0.259967, 0.31339997,0.506084,0.548766, 0.56266185,0.506084, 0.6118482, 0.6166084,0.134787,0.181681,0.175999,0.145616,0.176144,0.206332,0.30363,0.31124,0.30222,0.29104,0.30192,0.31371,0.15727,0.16613,0.164404,0.155803,0.164423,0.173414,0.075940,0.074789,0.074466,0.067631,0.074518,0.081214
 207.00,4.7020,4.7058,4.7040,4.6717,4.7014,4.7400,0.167906, 0.08008779, 1.2679e-01,0.251859,0.260808, 0.31259309,0.503719,0.546538, 0.56084382,0.503719, 0.6087030, 0.6140919,0.137331,0.183444,0.178083,0.147591,0.178591,0.208728,0.30839,0.31664,0.30783,0.29663,0.30734,0.31903,0.15803,0.16704,0.165326,0.156682,0.165155,0.174458,0.076268,0.075225,0.074959,0.068115,0.075054,0.081804
 207.25,4.6666,4.6721,4.6702,4.6378,4.6692,4.7047,0.167101, 0.07714194, 1.2492e-01,0.250652,0.261556, 0.31167073,0.501303,0.544239, 0.55894162,0.501303, 0.6054400, 0.6114377,0.139926,0.185238,0.180203,0.149573,0.180916,0.211213,0.31325,0.32215,0.31355,0.30207,0.31310,0.32456,0.15880,0.16797,0.166268,0.157545,0.166242,0.175448,0.076603,0.075674,0.075466,0.068631,0.075467,0.082354
 207.50,4.6306,4.6373,4.6356,4.6025,4.6350,4.6700,0.166279, 0.07431153, 1.2313e-01,0.249419,0.262208, 0.31064233,0.498838,0.541864, 0.55695249,0.498838, 0.6020616, 0.6086478,0.142571,0.187062,0.182360,0.151375,0.183144,0.213306,0.31820,0.32775,0.31936,0.30805,0.31920,0.33024,0.15959,0.16891,0.167230,0.158262,0.167243,0.176437,0.076945,0.076135,0.075987,0.069219,0.075774,0.082881
 207.75,4.5941,4.6017,4.6005,4.5678,4.5986,4.6331,0.165441, 0.07159423, 1.2142e-01,0.248162,0.262763, 0.30951134,0.496324,0.539413, 0.55487412,0.496324, 0.5985703, 0.6057240,0.145266,0.188914,0.184550,0.152974,0.185302,0.215284,0.32324,0.33344,0.32527,0.31388,0.32527,0.33629,0.16040,0.16986,0.168211,0.159050,0.168130,0.177363,0.077292,0.076609,0.076521,0.069757,0.076428,0.083327
 208.00,4.5571,4.5655,4.5649,4.5319,4.5652,4.5963,0.164587, 0.06898759, 1.1978e-01,0.246881,0.263219, 0.30828304,0.493762,0.536883, 0.55270334,0.493762, 0.5949685, 0.6026691,0.148010,0.190794,0.186775,0.155454,0.187599,0.216723,0.32837,0.33922,0.33126,0.31978,0.33113,0.34194,0.16121,0.17084,0.169212,0.159892,0.169325,0.178299,0.077646,0.077094,0.077069,0.070380,0.077017,0.083904
 208.25,4.5196,4.5290,4.5291,4.4985,4.5298,4.5601,0.163717, 0.06648901, 1.1822e-01,0.245575,0.263575, 0.30694720,0.491151,0.534271, 0.55043770,0.491151, 0.5912587, 0.5994835,0.150803,0.192700,0.189033,0.157832,0.189930,0.219580,0.33360,0.34509,0.33735,0.32579,0.33692,0.34814,0.16205,0.17182,0.170231,0.160763,0.170488,0.179422,0.078007,0.077592,0.077629,0.070897,0.077602,0.084524
 208.50,4.4816,4.4923,4.4930,4.4614,4.4940,4.5248,0.162831, 0.06409580, 1.1675e-01,0.244247,0.263831, 0.30551074,0.488493,0.531576, 0.54807436,0.488493, 0.5874435, 0.5961692,0.153642,0.194632,0.191323,0.160213,0.192044,0.222243,0.33891,0.35105,0.34352,0.33207,0.34317,0.35440,0.16289,0.17283,0.171268,0.161613,0.171297,0.180510,0.078373,0.078102,0.078202,0.071348,0.078179,0.085237
 208.75,4.4432,4.4557,4.4571,4.4273,4.4596,4.4897,0.161929, 0.06180515, 1.1535e-01,0.242894,0.263986, 0.30397940,0.485788,0.528796, 0.54561052,0.485788, 0.5835255, 0.5927268,0.156528,0.196588,0.193644,0.162530,0.193890,0.224807,0.34431,0.35708,0.34978,0.33830,0.34942,0.36033,0.16375,0.17384,0.172322,0.162384,0.172132,0.181572,0.078746,0.078623,0.078787,0.071877,0.078832,0.085734
 209.00,4.4043,4.4190,4.4210,4.3904,4.4214,4.4546,0.161012, 0.05961419, 1.1403e-01,0.241519,0.264039, 0.30235432,0.483037,0.525928, 0.54304407,0.483037, 0.5795073, 0.5891598,0.159460,0.198568,0.195995,0.165574,0.196056,0.227437,0.34980,0.36320,0.35611,0.34473,0.35594,0.36670,0.16463,0.17487,0.173393,0.163374,0.173106,0.182702,0.079124,0.079155,0.079383,0.072421,0.079353,0.086353
 209.25,4.3650,4.3818,4.3843,4.3536,4.3841,4.4173,0.160080, 0.05751998, 1.1279e-01,0.240120,0.263990, 0.30063809,0.480240,0.522971, 0.54037166,0.480240, 0.5753915, 0.5854685,0.162436,0.200570,0.198375,0.168054,0.198658,0.229239,0.35536,0.36939,0.36252,0.35147,0.36202,0.37307,0.16551,0.17591,0.174481,0.164538,0.174229,0.183956,0.079508,0.079699,0.079991,0.072989,0.079902,0.087200
 209.50,4.3253,4.3440,4.3468,4.3185,4.3462,4.3808,0.159133, 0.05551953, 1.1161e-01,0.238699,0.263840, 0.29883741,0.477399,0.519924, 0.53759049,0.477399, 0.5711807, 0.5816547,0.165457,0.202593,0.200784,0.170645,0.200961,0.231640,0.36102,0.37565,0.36900,0.35790,0.36873,0.37961,0.16641,0.17697,0.175584,0.165681,0.175489,0.184766,0.079898,0.080253,0.080609,0.073658,0.080553,0.087689
 209.75,4.2852,4.3053,4.3083,4.2788,4.3091,4.3417,0.158171, 0.05360982, 1.1049e-01,0.237256,0.263589, 0.29694225,0.474512,0.516784, 0.53469775,0.474512, 0.5668776, 0.5777222,0.168520,0.204637,0.203219,0.172749,0.203708,0.234095,0.36675,0.38197,0.37554,0.36413,0.37513,0.38602,0.16733,0.17804,0.176702,0.166878,0.176725,0.185950,0.080293,0.080818,0.081237,0.074290,0.081128,0.088219
 210.00,4.2447,4.2659,4.2692,4.2391,4.2686,4.3032,0.157194, 0.05178777, 1.0941e-01,0.235791,0.263237, 0.29496123,0.471582,0.513552, 0.53169135,0.471582, 0.5624848, 0.5736729,0.171626,0.206701,0.205680,0.175701,0.206385,0.236484,0.37256,0.38837,0.38215,0.37086,0.38158,0.39265,0.16825,0.17911,0.177834,0.167909,0.178020,0.187291,0.080694,0.081392,0.081875,0.075040,0.081595,0.088874
 210.25,4.2039,4.2259,4.2292,4.1976,4.2289,4.2625,0.156203, 0.05005034, 1.0837e-01,0.234304,0.262785, 0.29289934,0.468609,0.510224, 0.52856980,0.468609, 0.5580050, 0.5695099,0.174773,0.208783,0.208166,0.178013,0.208687,0.239013,0.37845,0.39482,0.38882,0.37768,0.38827,0.39940,0.16919,0.18020,0.178981,0.169166,0.179065,0.188361,0.081100,0.081977,0.082522,0.075674,0.082272,0.089456
 210.50,4.1628,4.1853,4.1888,4.1586,4.1900,4.2205,0.155197, 0.04839443, 1.0734e-01,0.232796,0.262234, 0.29075761,0.465592,0.506801, 0.52533134,0.465592, 0.5534407, 0.5652349,0.177960,0.210882,0.210675,0.180017,0.211119,0.241807,0.38441,0.40133,0.39555,0.38449,0.39489,0.40598,0.17014,0.18130,0.180140,0.170224,0.180074,0.189598,0.081511,0.082571,0.083178,0.076265,0.083161,0.090117
 210.75,4.1214,4.1444,4.1479,4.1167,4.1488,4.1816,0.154178, 0.04681697, 1.0632e-01,0.231267,0.261584, 0.28854638,0.462534,0.503281, 0.52197425,0.462534, 0.5487945, 0.5608509,0.181186,0.212997,0.213207,0.183016,0.213249,0.244404,0.39045,0.40790,0.40234,0.39150,0.40174,0.41283,0.17110,0.18241,0.181311,0.171683,0.181030,0.190841,0.081927,0.083174,0.083842,0.076918,0.083766,0.090746
 211.00,4.0797,4.1031,4.1067,4.0762,4.1088,4.1388,0.153145, 0.04531491, 1.0531e-01,0.229717,0.260837, 0.28626890,0.459435,0.499664, 0.51849765,0.459435, 0.5440690, 0.5563598,0.184451,0.215128,0.215759,0.185811,0.215529,0.246842,0.39655,0.41452,0.40917,0.39812,0.40871,0.41989,0.17208,0.18353,0.182494,0.172853,0.182189,0.192041,0.082349,0.083786,0.084514,0.077590,0.084448,0.091423
 211.25,4.0378,4.0616,4.0651,4.0348,4.0673,4.0966,0.152098, 0.04388520, 1.0429e-01,0.228148,0.259993, 0.28392163,0.456295,0.495948, 0.51489991,0.456295, 0.5392668, 0.5517645,0.187753,0.217272,0.218330,0.188291,0.217726,0.249004,0.40273,0.42119,0.41605,0.40482,0.41584,0.42685,0.17306,0.18465,0.183688,0.173772,0.183396,0.193117,0.082775,0.084405,0.085194,0.078360,0.084961,0.092019
 211.50,3.9956,4.0200,4.0236,3.9943,4.0251,4.0571,0.151038, 0.04252482, 1.0328e-01,0.226558,0.259054, 0.28151409,0.453115,0.492133, 0.51118022,0.453115, 0.5343902, 0.5470652,0.191091,0.219431,0.220921,0.190409,0.220851,0.251371,0.40898,0.42790,0.42297,0.41160,0.42305,0.43380,0.17405,0.18579,0.184892,0.175150,0.184673,0.194430,0.083205,0.085033,0.085880,0.079201,0.085795,0.092700
 211.75,3.9532,3.9782,3.9819,3.9526,3.9834,4.0150,0.149965, 0.04123081, 1.0226e-01,0.224948,0.258021, 0.27904494,0.449896,0.488218, 0.50733832,0.449896, 0.5294419, 0.5422664,0.194465,0.221601,0.223528,0.193332,0.223103,0.253597,0.41529,0.43465,0.42994,0.41846,0.43000,0.44074,0.17506,0.18692,0.186105,0.176472,0.185785,0.195629,0.083641,0.085669,0.086573,0.079808,0.086555,0.093357
 212.00,3.9105,3.9364,3.9402,3.9105,3.9419,3.9714,0.148879, 0.04000020, 1.0124e-01,0.223319,0.256896, 0.27652073,0.446638,0.484204, 0.50337342,0.446638, 0.5244242, 0.5373702,0.197872,0.223783,0.226151,0.195919,0.225026,0.255861,0.42166,0.44144,0.43694,0.42543,0.43681,0.44767,0.17608,0.18807,0.187326,0.177633,0.186912,0.196851,0.084080,0.086311,0.087273,0.080490,0.087285,0.094378
 212.25,3.8678,3.8947,3.8984,3.8674,3.9015,3.9301,0.147781, 0.03883012, 1.0022e-01,0.221671,0.255680, 0.27394760,0.443343,0.480090, 0.49928518,0.443343, 0.5193395, 0.5323807,0.201313,0.225974,0.228788,0.198868,0.227492,0.258754,0.42810,0.44826,0.44397,0.43226,0.44381,0.45480,0.17710,0.18922,0.188555,0.178718,0.188138,0.198001,0.084524,0.086959,0.087977,0.081062,0.088062,0.095064
 212.50,3.8248,3.8529,3.8564,3.8257,3.8586,3.8868,0.146670, 0.03771771, 9.9200e-02,0.220005,0.254374, 0.27132798,0.440010,0.475875, 0.49507375,0.440010, 0.5141901, 0.5273001,0.204785,0.228175,0.231439,0.201604,0.229822,0.262041,0.43460,0.45512,0.45103,0.43968,0.45078,0.46178,0.17814,0.19038,0.189791,0.179917,0.189500,0.199042,0.084972,0.087614,0.088687,0.081835,0.088843,0.095770
 212.75,3.7817,3.8107,3.8139,3.7838,3.8156,3.8436,0.145547, 0.03666018, 9.8178e-02,0.218321,0.252980, 0.26866007,0.436642,0.471560, 0.49073903,0.436642, 0.5089783, 0.5221305,0.208289,0.230384,0.234103,0.204806,0.231993,0.264723,0.44115,0.46200,0.45812,0.44656,0.45766,0.46873,0.17918,0.19154,0.191033,0.181153,0.190815,0.200319,0.085424,0.088275,0.089401,0.082509,0.089429,0.096527
 213.00,3.7385,3.7682,3.7708,3.7407,3.7739,3.8006,0.144412, 0.03565480, 9.7154e-02,0.216619,0.251499, 0.26594832,0.433237,0.467146, 0.48628201,0.433237, 0.5037064, 0.5168756,0.211822,0.232601,0.236777,0.207390,0.234408,0.267558,0.44776,0.46890,0.46523,0.45340,0.46483,0.47574,0.18023,0.19270,0.192279,0.182357,0.191973,0.201467,0.085880,0.088940,0.090118,0.083430,0.090084,0.097244
 213.25,3.6952,3.7254,3.7273,3.6958,3.7312,3.7579,0.143266, 0.03469890, 9.6131e-02,0.214899,0.249934, 0.26319471,0.429798,0.462632, 0.48170262,0.429798, 0.4983764, 0.5115365,0.215384,0.234823,0.239460,0.209868,0.236410,0.270446,0.45443,0.47582,0.47236,0.46061,0.47167,0.48288,0.18129,0.19386,0.193530,0.183593,0.193232,0.202975,0.086340,0.089610,0.090839,0.084114,0.090800,0.097902
 213.50,3.6518,3.6826,3.6838,3.6540,3.6870,3.7137,0.142108, 0.03378988, 9.5106e-02,0.213163,0.248286, 0.26039684,0.426325,0.458018, 0.47700202,0.426325, 0.4929904, 0.5061183,0.218972,0.237051,0.242153,0.212814,0.238862,0.272890,0.46114,0.48276,0.47950,0.46773,0.47887,0.49009,0.18236,0.19503,0.194784,0.185044,0.194399,0.204392,0.086803,0.090284,0.091563,0.084874,0.091548,0.098629
 213.75,3.6084,3.6397,3.6401,3.6115,3.6416,3.6720,0.140940, 0.03292518, 9.4080e-02,0.211410,0.246556, 0.25755797,0.422819,0.453306, 0.47218032,0.422819, 0.4875507, 0.5006228,0.222587,0.239283,0.244852,0.215391,0.241392,0.276104,0.46791,0.48972,0.48665,0.47483,0.48588,0.49720,0.18344,0.19620,0.196040,0.186248,0.195383,0.205721,0.087269,0.090962,0.092288,0.085575,0.092126,0.099105
 214.00,3.5649,3.5968,3.5962,3.5666,3.5984,3.6275,0.139760, 0.03210233, 9.3052e-02,0.209641,0.244746, 0.25467968,0.419281,0.448496, 0.46723915,0.419281, 0.4820590, 0.4950512,0.226227,0.241517,0.247557,0.218203,0.244569,0.278536,0.47472,0.49668,0.49382,0.48220,0.49306,0.50436,0.18453,0.19737,0.197298,0.187555,0.196505,0.206808,0.087739,0.091643,0.093016,0.086354,0.092679,0.099857
 214.25,3.5214,3.5537,3.5523,3.5227,3.5539,3.5827,0.138571, 0.03131895, 9.2023e-02,0.207856,0.242859, 0.25176311,0.415712,0.443588, 0.46217938,0.415712, 0.4765175, 0.4894060,0.229891,0.243755,0.250268,0.221370,0.247055,0.280941,0.48157,0.50365,0.50098,0.48945,0.50016,0.51153,0.18562,0.19854,0.198556,0.188582,0.197639,0.208299,0.088212,0.092326,0.093744,0.087143,0.093420,0.100760
 214.50,3.4779,3.5105,3.5083,3.4795,3.5096,3.5384,0.137370, 0.03057270, 9.0990e-02,0.206056,0.240895, 0.24881082,0.412111,0.438584, 0.45700344,0.412111, 0.4709279, 0.4836890,0.233576,0.245993,0.252982,0.224411,0.249478,0.283963,0.48847,0.51062,0.50815,0.49682,0.50720,0.51876,0.18672,0.19970,0.199814,0.189987,0.198721,0.209697,0.088687,0.093011,0.094472,0.087782,0.094122,0.101463
 214.75,3.4345,3.4674,3.4642,3.4328,3.4653,3.4955,0.136161, 0.02986132, 8.9954e-02,0.204241,0.238857, 0.24582178,0.408482,0.433485, 0.45171213,0.408482, 0.4652920, 0.4779035,0.237283,0.248231,0.255699,0.227241,0.252398,0.287181,0.49540,0.51759,0.51531,0.50392,0.51461,0.52573,0.18782,0.20087,0.201070,0.191318,0.199935,0.211002,0.089166,0.093697,0.095199,0.088507,0.095022,0.102262
 215.00,3.3911,3.4243,3.4201,3.3890,3.4195,3.4514,0.134941, 0.02918264, 8.8913e-02,0.202412,0.236747, 0.24279904,0.404823,0.428292, 0.44630774,0.404823, 0.4596118, 0.4720529,0.241009,0.250469,0.258417,0.229972,0.254558,0.290108,0.50237,0.52455,0.52247,0.51134,0.52204,0.53313,0.18893,0.20203,0.202325,0.192911,0.201259,0.212206,0.089646,0.094384,0.095926,0.089249,0.095769,0.102911
 215.25,3.3477,3.3812,3.3762,3.3425,3.3743,3.4062,0.133712, 0.02853455, 8.7868e-02,0.200569,0.234565, 0.23974011,0.401137,0.423006, 0.44079268,0.401137, 0.4538888, 0.4661412,0.244753,0.252704,0.261135,0.232117,0.257297,0.292785,0.50938,0.53151,0.52962,0.51821,0.52902,0.54029,0.19005,0.20319,0.203576,0.194230,0.202312,0.213301,0.090129,0.095071,0.096651,0.090035,0.096530,0.103683
 215.50,3.3045,3.3384,3.3324,3.3009,3.3309,3.3627,0.132475, 0.02791504, 8.6817e-02,0.198712,0.232315, 0.23664082,0.397424,0.417628, 0.43516893,0.397424, 0.4481248, 0.4601691,0.248515,0.254937,0.263852,0.235529,0.260033,0.295255,0.51641,0.53845,0.53675,0.52544,0.53602,0.54748,0.19117,0.20435,0.204824,0.195389,0.203602,0.214279,0.090615,0.095758,0.097374,0.090877,0.097267,0.104388
 215.75,3.2613,3.2959,3.2888,3.2566,3.2878,3.3193,0.131228, 0.02732215, 8.5761e-02,0.196843,0.229999, 0.23350484,0.393685,0.412160, 0.42943824,0.393685, 0.4423215, 0.4541400,0.252291,0.257167,0.266566,0.238667,0.262337,0.298293,0.52348,0.54538,0.54387,0.53246,0.54335,0.55468,0.19230,0.20550,0.206067,0.196631,0.204893,0.215512,0.091102,0.096444,0.098093,0.091594,0.098038,0.105213
 216.00,3.2183,3.2534,3.2455,3.2141,3.2460,3.2758,0.129974, 0.02675401, 8.4697e-02,0.194961,0.227617, 0.23033223,0.389922,0.406605, 0.42360295,0.389922, 0.4364804, 0.4480565,0.256082,0.259391,0.269277,0.241270,0.265014,0.300954,0.53057,0.55229,0.55097,0.53955,0.55060,0.56152,0.19343,0.20664,0.207304,0.197985,0.206210,0.216753,0.091591,0.097128,0.098809,0.092239,0.098844,0.105738
 216.25,3.1754,3.2110,3.2022,3.1706,3.2033,3.2318,0.128711, 0.02620884, 8.3627e-02,0.193067,0.225172, 0.22712418,0.386134,0.400962, 0.41766541,0.386134, 0.4306030, 0.4419202,0.259885,0.261610,0.271982,0.244060,0.267991,0.303175,0.53769,0.55918,0.55805,0.54666,0.55768,0.56868,0.19456,0.20778,0.208535,0.199401,0.207525,0.218137,0.092082,0.097810,0.099521,0.093111,0.099564,0.106345
 216.50,3.1327,3.1687,3.1591,3.1276,3.1599,3.1902,0.127441, 0.02568492, 8.2549e-02,0.191162,0.222666, 0.22388312,0.382324,0.395235, 0.41162801,0.382324, 0.4246910, 0.4357342,0.263699,0.263822,0.274682,0.246945,0.270754,0.305791,0.54482,0.56605,0.56509,0.55382,0.56485,0.57606,0.19570,0.20892,0.209758,0.200698,0.208814,0.219284,0.092574,0.098490,0.100228,0.093647,0.100425,0.107258
 216.75,3.0901,3.1266,3.1161,3.0853,3.1157,3.1469,0.126164, 0.02518063, 8.1464e-02,0.189246,0.220100, 0.22061083,0.378492,0.389425, 0.40549353,0.378492, 0.4187459, 0.4295008,0.267523,0.266027,0.277375,0.249732,0.273785,0.308051,0.55198,0.57288,0.57211,0.56104,0.57174,0.58309,0.19684,0.21004,0.210974,0.201947,0.209986,0.220516,0.093067,0.099166,0.100930,0.094238,0.101236,0.107999
 217.00,3.0478,3.0850,3.0735,3.0432,3.0728,3.1045,0.124880, 0.02469441, 8.0370e-02,0.187320,0.217477, 0.21730845,0.374640,0.383534, 0.39926512,0.374640, 0.4127690, 0.4232234,0.271354,0.268223,0.280059,0.252446,0.276269,0.310918,0.55915,0.57969,0.57909,0.56833,0.57849,0.58986,0.19798,0.21116,0.212179,0.203089,0.211044,0.221841,0.093562,0.099838,0.101626,0.094686,0.102072,0.108564
 217.25,3.0057,3.0437,3.0314,2.9996,3.0307,3.0647,0.123589, 0.02422479, 7.9268e-02,0.185384,0.214799, 0.21397974,0.370768,0.377565, 0.39294445,0.370768, 0.4067619, 0.4169047,0.275192,0.270409,0.282734,0.254954,0.279248,0.313445,0.56633,0.58645,0.58604,0.57507,0.58580,0.59649,0.19912,0.21226,0.213375,0.204128,0.212151,0.222934,0.094057,0.100506,0.102315,0.095397,0.102802,0.109404
 217.50,2.9638,3.0028,2.9896,2.9600,2.9888,3.0213,0.122293, 0.02377038, 7.8156e-02,0.183439,0.212068, 0.21062381,0.366878,0.371520, 0.38653416,0.366878, 0.4007261, 0.4105483,0.279035,0.272585,0.285398,0.258279,0.282868,0.316035,0.57352,0.59318,0.59295,0.58211,0.59235,0.60320,0.20027,0.21336,0.214560,0.205482,0.213568,0.224195,0.094553,0.101168,0.102997,0.096207,0.103433,0.110108
 217.75,2.9222,2.9624,2.9482,2.9171,2.9473,2.9797,0.120990, 0.02332987, 7.7034e-02,0.181486,0.209285, 0.20724480,0.362971,0.365401, 0.38003755,0.362971, 0.3946629, 0.4041551,0.282880,0.274749,0.288050,0.260883,0.285775,0.318665,0.58071,0.59987,0.59981,0.58873,0.59924,0.61007,0.20141,0.21445,0.215733,0.206423,0.214800,0.225215,0.095049,0.101825,0.103672,0.097018,0.104101,0.110878
 218.00,2.8809,2.9223,2.9072,2.8742,2.9076,2.9408,0.119683, 0.02290202, 7.5902e-02,0.179524,0.206453, 0.20384614,0.359049,0.359211, 0.37345733,0.359049, 0.3885739, 0.3977267,0.286727,0.276901,0.290688,0.262711,0.288469,0.321369,0.58791,0.60651,0.60663,0.59566,0.60579,0.61650,0.20256,0.21552,0.216893,0.207239,0.215916,0.226373,0.095545,0.102476,0.104338,0.097636,0.104485,0.111583
 218.25,2.8399,2.8824,2.8664,2.8307,2.8676,2.9019,0.118370, 0.02248570, 7.4760e-02,0.177556,0.203574, 0.20043065,0.355111,0.352952, 0.36679658,0.355111, 0.3824604, 0.3912651,0.290573,0.279040,0.293313,0.265803,0.290746,0.324507,0.59510,0.61310,0.61339,0.60239,0.61258,0.62347,0.20371,0.21659,0.218040,0.208344,0.217311,0.227238,0.096042,0.103120,0.104995,0.098426,0.105130,0.112410
 218.50,2.7992,2.8427,2.8258,2.7904,2.8270,2.8606,0.117054, 0.02207983, 7.3606e-02,0.175580,0.200649, 0.19700225,0.351161,0.346628, 0.36005811,0.351161, 0.3763240, 0.3847721,0.294418,0.281165,0.295922,0.268062,0.293576,0.327087,0.60230,0.61965,0.62011,0.60883,0.61915,0.62998,0.20485,0.21764,0.219173,0.209635,0.218222,0.228126,0.096538,0.103756,0.105643,0.098774,0.105875,0.113188
 218.75,2.7588,2.8033,2.7854,2.7523,2.7877,2.8186,0.115733, 0.02168343, 7.2440e-02,0.173599,0.197681, 0.19356112,0.347198,0.340240, 0.35324508,0.347198, 0.3701660, 0.3782499,0.298258,0.283275,0.298514,0.270512,0.296402,0.329320,0.60948,0.62613,0.62676,0.61554,0.62578,0.63682,0.20600,0.21868,0.220290,0.210895,0.219554,0.228952,0.097033,0.104385,0.106281,0.099291,0.106596,0.113717
 219.00,2.7188,2.7641,2.7453,2.7135,2.7486,2.7766,0.114409, 0.02129559, 7.1264e-02,0.171613,0.194672, 0.19010963,0.343226,0.333793, 0.34636144,0.343226, 0.3639880, 0.3717008,0.302092,0.285368,0.301089,0.273043,0.298993,0.331958,0.61666,0.63256,0.63336,0.62230,0.63245,0.64362,0.20714,0.21970,0.221392,0.211863,0.220928,0.230161,0.097528,0.105004,0.106908,0.099969,0.107119,0.114300
 219.25,2.6791,2.7250,2.7053,2.6750,2.7074,2.7358,0.113081, 0.02091550, 7.0076e-02,0.169622,0.191625, 0.18665427,0.339244,0.327289, 0.33941007,0.339244, 0.3577915, 0.3651259,0.305919,0.287445,0.303644,0.275528,0.301189,0.335067,0.62382,0.63893,0.63990,0.62909,0.63897,0.64993,0.20828,0.22071,0.222478,0.212802,0.222266,0.230983,0.098022,0.105615,0.107523,0.100414,0.107800,0.114964
