times,subtide,subtide_parm,subtide_postmean,subtide25,subtide50,subtide75,D1_phase,D1_phase_parm,D1_phase_postmean,D2_phase,D2_phase_parm,D2_phase_postmean,D3_phase,D3_phase_parm,D3_phase_postmean,D4_phase,D4_phase_parm,D4_phase_postmean,D1_amp,D1_amp_parm,D1_amp_postmean,D1_amp_25,D1_amp_50,D1_amp_75,D2_amp,D2_amp_parm,D2_amp_postmean,D2_amp_25,D2_amp_50,D2_amp_75,D3_amp,D3_amp_parm,D3_amp_postmean,D3_amp_25,D3_amp_50,D3_amp_75,D4_amp,D4_amp_parm,D4_amp_postmean,D4_amp_25,D4_amp_50,D4_amp_75
 131.00,5.4312,5.4507,5.4512,5.4403,5.4523,5.4616,0.183700, 2.8312e-01, 2.9040e-01,0.275550,0.323899,0.324816,0.551099,0.565317,0.568384,0.551099,0.564820,0.563030,0.085930,0.199474,0.199387,0.190391,0.198432,0.207551,0.21222,0.22706,0.22813,0.22301,0.22772,0.23319,0.14271,0.135896,0.136461,0.131803,0.136504,0.14119,0.069636,0.070223,0.070151,0.066729,0.070456,0.073933
 131.25,5.4345,5.4591,5.4596,5.4483,5.4606,5.4698,0.183768, 2.7815e-01, 2.8549e-01,0.275651,0.324063,0.324989,0.551303,0.567068,0.570123,0.551303,0.566405,0.564825,0.085707,0.199457,0.199382,0.190458,0.198508,0.207328,0.21181,0.22702,0.22803,0.22309,0.22752,0.23319,0.14264,0.136249,0.136791,0.132199,0.136822,0.14152,0.069607,0.070129,0.070062,0.066670,0.070332,0.073785
 131.50,5.4365,5.4661,5.4664,5.4545,5.4680,5.4770,0.183808, 2.7315e-01, 2.8054e-01,0.275713,0.324120,0.325052,0.551425,0.568656,0.571700,0.551425,0.567920,0.566550,0.085573,0.199469,0.199408,0.190460,0.198677,0.207387,0.21156,0.22717,0.22812,0.22310,0.22762,0.23327,0.14260,0.136639,0.137159,0.132458,0.137144,0.14185,0.069590,0.070045,0.069982,0.066572,0.070312,0.073792
 131.75,5.4371,5.4716,5.4718,5.4594,5.4730,5.4827,0.183822, 2.6811e-01, 2.7554e-01,0.275733,0.324070,0.325003,0.551467,0.570075,0.573107,0.551467,0.569362,0.568204,0.085528,0.199511,0.199464,0.190641,0.198849,0.207442,0.21147,0.22751,0.22839,0.22349,0.22792,0.23359,0.14259,0.137066,0.137565,0.133078,0.137555,0.14239,0.069584,0.069971,0.069913,0.066437,0.070237,0.073661
 132.00,5.4365,5.4754,5.4756,5.4631,5.4767,5.4859,0.183809, 2.6304e-01, 2.7052e-01,0.275713,0.323915,0.324846,0.551427,0.571323,0.574340,0.551427,0.570726,0.569780,0.085572,0.199582,0.199551,0.190753,0.198907,0.207416,0.21155,0.22803,0.22885,0.22396,0.22827,0.23406,0.14260,0.137530,0.138007,0.133546,0.137943,0.14285,0.069590,0.069907,0.069854,0.066312,0.070184,0.073670
 132.25,5.4345,5.4774,5.4776,5.4658,5.4792,5.4879,0.183769, 2.5794e-01, 2.6547e-01,0.275653,0.323656,0.324580,0.551306,0.572396,0.575393,0.551306,0.572007,0.571271,0.085704,0.199683,0.199668,0.190836,0.199122,0.207423,0.21180,0.22872,0.22948,0.22475,0.22882,0.23466,0.14264,0.138028,0.138486,0.133904,0.138411,0.14326,0.069607,0.069852,0.069805,0.066303,0.070100,0.073617
 132.50,5.4313,5.4777,5.4779,5.4667,5.4793,5.4883,0.183701, 2.5282e-01, 2.6039e-01,0.275552,0.323293,0.324210,0.551104,0.573291,0.576264,0.551104,0.573195,0.572671,0.085925,0.199814,0.199815,0.191086,0.199217,0.207462,0.21221,0.22960,0.23029,0.22558,0.22968,0.23553,0.14271,0.138561,0.138999,0.134277,0.139029,0.14378,0.069636,0.069805,0.069766,0.066166,0.070149,0.073450
 132.75,5.4267,5.4762,5.4765,5.4656,5.4773,5.4870,0.183607, 2.4769e-01, 2.5529e-01,0.275410,0.322830,0.323735,0.550821,0.574006,0.576952,0.550821,0.574284,0.573970,0.086234,0.199975,0.199993,0.191249,0.199329,0.207715,0.21279,0.23066,0.23129,0.22649,0.23082,0.23661,0.14280,0.139128,0.139547,0.134793,0.139476,0.14433,0.069675,0.069767,0.069736,0.066213,0.070058,0.073614
 133.00,5.4209,5.4731,5.4734,5.4630,5.4741,5.4839,0.183486, 2.4254e-01, 2.5018e-01,0.275229,0.322267,0.323160,0.550458,0.574539,0.577457,0.550458,0.575264,0.575155,0.086632,0.200165,0.200201,0.191453,0.199474,0.207780,0.21354,0.23189,0.23246,0.22764,0.23205,0.23781,0.14292,0.139727,0.140129,0.135291,0.140013,0.14498,0.069727,0.069737,0.069717,0.066179,0.069981,0.073557
 133.25,5.4138,5.4684,5.4688,5.4587,5.4692,5.4790,0.183338, 2.3739e-01, 2.4506e-01,0.275007,0.321608,0.322487,0.550014,0.574890,0.577776,0.550014,0.576123,0.576214,0.087117,0.200384,0.200439,0.191770,0.199760,0.208014,0.21444,0.23330,0.23380,0.22885,0.23338,0.23921,0.14306,0.140359,0.140744,0.135935,0.140540,0.14554,0.069789,0.069716,0.069706,0.066167,0.069877,0.073524
 133.50,5.4054,5.4624,5.4628,5.4530,5.4630,5.4728,0.183163, 2.3223e-01, 2.3993e-01,0.274745,0.320855,0.321720,0.549490,0.575059,0.577907,0.549490,0.576852,0.577134,0.087690,0.200632,0.200707,0.191942,0.200058,0.208455,0.21552,0.23488,0.23532,0.23033,0.23509,0.24075,0.14323,0.141021,0.141390,0.136573,0.141317,0.14627,0.069863,0.069702,0.069705,0.066229,0.069720,0.073436
 133.75,5.3957,5.4553,5.4557,5.4459,5.4557,5.4653,0.182962, 2.2707e-01, 2.3480e-01,0.274443,0.320010,0.320861,0.548886,0.575046,0.577853,0.548886,0.577439,0.577902,0.088350,0.200909,0.201004,0.192305,0.200297,0.208917,0.21675,0.23663,0.23701,0.23206,0.23665,0.24232,0.14343,0.141714,0.142068,0.137155,0.141994,0.14694,0.069948,0.069697,0.069712,0.066168,0.069703,0.073437
 134.00,5.3848,5.4472,5.4477,5.4381,5.4477,5.4572,0.182734, 2.2192e-01, 2.2967e-01,0.274102,0.319076,0.319911,0.548203,0.574851,0.577613,0.548203,0.577873,0.578508,0.089097,0.201214,0.201331,0.192489,0.200629,0.209268,0.21815,0.23855,0.23887,0.23387,0.23837,0.24419,0.14365,0.142436,0.142775,0.137814,0.142652,0.14773,0.070045,0.069700,0.069729,0.066301,0.069753,0.073439
 134.25,5.3726,5.4381,5.4386,5.4290,5.4386,5.4480,0.182480, 2.1678e-01, 2.2454e-01,0.273720,0.318056,0.318874,0.547440,0.574476,0.577192,0.547440,0.578143,0.578942,0.089931,0.201548,0.201686,0.192768,0.201133,0.209764,0.21971,0.24064,0.24090,0.23596,0.24043,0.24617,0.14390,0.143187,0.143510,0.138640,0.143540,0.14850,0.070152,0.069712,0.069756,0.066367,0.069862,0.073455
 134.50,5.3591,5.4275,5.4280,5.4189,5.4279,5.4375,0.182199, 2.1165e-01, 2.1943e-01,0.273299,0.316951,0.317752,0.546598,0.573922,0.576589,0.546598,0.578241,0.579201,0.090851,0.201909,0.202071,0.193015,0.201537,0.210414,0.22143,0.24289,0.24309,0.23818,0.24273,0.24848,0.14418,0.143965,0.144272,0.139426,0.144270,0.14916,0.070271,0.069732,0.069792,0.066421,0.069901,0.073481
 134.75,5.3445,5.4152,5.4158,5.4071,5.4152,5.4249,0.181893, 2.0653e-01, 2.1433e-01,0.272839,0.315763,0.316548,0.545678,0.573190,0.575806,0.545678,0.578156,0.579278,0.091857,0.202299,0.202483,0.193403,0.202001,0.210926,0.22331,0.24530,0.24545,0.24053,0.24528,0.25078,0.14448,0.144769,0.145061,0.140100,0.144990,0.14992,0.070401,0.069761,0.069838,0.066471,0.069984,0.073518
 135.00,5.3286,5.4013,5.4018,5.3935,5.4013,5.4106,0.181559, 2.0143e-01, 2.0924e-01,0.272339,0.314496,0.315265,0.544678,0.572284,0.574841,0.544678,0.577881,0.579163,0.092948,0.202715,0.202923,0.193900,0.202460,0.211383,0.22535,0.24787,0.24797,0.24311,0.24784,0.25333,0.14480,0.145598,0.145875,0.140930,0.145806,0.15081,0.070542,0.069800,0.069895,0.066497,0.070029,0.073583
 135.25,5.3114,5.3858,5.3862,5.3776,5.3856,5.3945,0.181200, 1.9636e-01, 2.0417e-01,0.271800,0.313152,0.313904,0.543601,0.571202,0.573701,0.543601,0.577410,0.578843,0.094124,0.203159,0.203391,0.194373,0.202950,0.211981,0.22755,0.25060,0.25065,0.24565,0.25049,0.25590,0.14515,0.146451,0.146712,0.141774,0.146626,0.15165,0.070693,0.069849,0.069961,0.066444,0.070042,0.073641
 135.50,5.2931,5.3689,5.3692,5.3606,5.3690,5.3777,0.180815, 1.9131e-01, 1.9913e-01,0.271223,0.311732,0.312468,0.542446,0.569948,0.572386,0.542446,0.576737,0.578317,0.095384,0.203629,0.203886,0.194771,0.203449,0.212433,0.22991,0.25349,0.25348,0.24841,0.25334,0.25869,0.14553,0.147326,0.147572,0.142873,0.147525,0.15258,0.070856,0.069909,0.070038,0.066527,0.070093,0.073763
 135.75,5.2737,5.3506,5.3508,5.3421,5.3504,5.3595,0.180404, 1.8630e-01, 1.9412e-01,0.270607,0.310240,0.310961,0.541213,0.568523,0.570903,0.541213,0.575857,0.577578,0.096729,0.204126,0.204407,0.195216,0.203995,0.212961,0.23243,0.25653,0.25647,0.25133,0.25649,0.26175,0.14593,0.148223,0.148454,0.143565,0.148428,0.15338,0.071030,0.069979,0.070126,0.066702,0.070078,0.073796
 136.00,5.2530,5.3308,5.3310,5.3221,5.3308,5.3395,0.179968, 1.8131e-01, 1.8914e-01,0.269952,0.308679,0.309388,0.539903,0.566927,0.569250,0.539903,0.574766,0.576629,0.098157,0.204648,0.204955,0.195762,0.204573,0.213615,0.23510,0.25972,0.25961,0.25433,0.25964,0.26489,0.14635,0.149141,0.149356,0.144537,0.149295,0.15416,0.071214,0.070060,0.070226,0.066771,0.070249,0.073873
 136.25,5.2312,5.3096,5.3097,5.3008,5.3090,5.3181,0.179506, 1.7636e-01, 1.8418e-01,0.269259,0.307051,0.307749,0.538517,0.565162,0.567429,0.538517,0.573462,0.575464,0.099667,0.205195,0.205528,0.196321,0.205269,0.214131,0.23793,0.26305,0.26290,0.25759,0.26288,0.26805,0.14680,0.150077,0.150277,0.145369,0.150050,0.15522,0.071409,0.070153,0.070337,0.066828,0.070346,0.073978
 136.50,5.2082,5.2870,5.2870,5.2784,5.2868,5.2953,0.179018, 1.7145e-01, 1.7927e-01,0.268527,0.305358,0.306046,0.537055,0.563230,0.565439,0.537055,0.571941,0.574084,0.101260,0.205768,0.206127,0.196937,0.205834,0.214749,0.24091,0.26653,0.26634,0.26128,0.26637,0.27148,0.14728,0.151032,0.151216,0.146340,0.150966,0.15613,0.071614,0.070258,0.070461,0.066918,0.070457,0.074199
 136.75,5.1842,5.2629,5.2628,5.2536,5.2625,5.2709,0.178505, 1.6658e-01, 1.7439e-01,0.267758,0.303603,0.304282,0.535516,0.561132,0.563284,0.535516,0.570205,0.572493,0.102935,0.206365,0.206750,0.197667,0.206401,0.215332,0.24404,0.27015,0.26991,0.26481,0.27008,0.27505,0.14778,0.152003,0.152173,0.147376,0.151967,0.15706,0.071830,0.070376,0.070597,0.067061,0.070589,0.074419
 137.00,5.1590,5.2375,5.2373,5.2285,5.2372,5.2454,0.177968, 1.6175e-01, 1.6955e-01,0.266951,0.301788,0.302461,0.533903,0.558870,0.560966,0.533903,0.568252,0.570686,0.104690,0.206985,0.207397,0.198404,0.207057,0.215857,0.24732,0.27391,0.27363,0.26860,0.27368,0.27887,0.14830,0.152989,0.153145,0.148378,0.152957,0.15806,0.072057,0.070507,0.070746,0.067210,0.070820,0.074630
 137.25,5.1327,5.2109,5.2105,5.2019,5.2101,5.2184,0.177405, 1.5696e-01, 1.6475e-01,0.266107,0.299917,0.300584,0.532215,0.556443,0.558485,0.532215,0.566084,0.568665,0.106526,0.207629,0.208068,0.199202,0.207824,0.216438,0.25076,0.27780,0.27749,0.27237,0.27762,0.28292,0.14885,0.153990,0.154131,0.149262,0.154049,0.15912,0.072294,0.070651,0.070908,0.067308,0.070922,0.074786
 137.50,5.1054,5.1832,5.1827,5.1740,5.1820,5.1904,0.176817, 1.5222e-01, 1.6000e-01,0.265226,0.297991,0.298654,0.530452,0.553854,0.555840,0.530452,0.563704,0.566435,0.108441,0.208296,0.208762,0.199852,0.208530,0.217342,0.25434,0.28183,0.28148,0.27637,0.28171,0.28694,0.14942,0.155004,0.155130,0.150326,0.155162,0.16018,0.072541,0.070810,0.071084,0.067578,0.070996,0.074971
 137.75,5.0770,5.1545,5.1539,5.1454,5.1533,5.1617,0.176205, 1.4753e-01, 1.5529e-01,0.264308,0.296013,0.296674,0.528616,0.551103,0.553032,0.528616,0.561115,0.564000,0.110435,0.208986,0.209479,0.200564,0.209248,0.218215,0.25807,0.28599,0.28560,0.28046,0.28589,0.29108,0.15001,0.156029,0.156142,0.151369,0.156271,0.16124,0.072798,0.070982,0.071274,0.067711,0.071196,0.075149
 138.00,5.0476,5.1248,5.1241,5.1151,5.1236,5.1321,0.175569, 1.4289e-01, 1.5064e-01,0.263353,0.293985,0.294646,0.526706,0.548192,0.550062,0.526706,0.558322,0.561358,0.112507,0.209697,0.210217,0.201348,0.210017,0.219087,0.26195,0.29027,0.28985,0.28460,0.29023,0.29531,0.15063,0.157065,0.157165,0.152327,0.157392,0.16226,0.073065,0.071169,0.071478,0.067891,0.071377,0.075271
 138.25,5.0172,5.0941,5.0933,5.0842,5.0926,5.1007,0.174908, 1.3830e-01, 1.4603e-01,0.262362,0.291909,0.292573,0.524724,0.545122,0.546932,0.524724,0.555329,0.558516,0.114656,0.210429,0.210977,0.202115,0.210794,0.219880,0.26597,0.29468,0.29422,0.28894,0.29457,0.29964,0.15127,0.158111,0.158197,0.153268,0.158327,0.16323,0.073343,0.071371,0.071696,0.068205,0.071646,0.075460
 138.50,4.9858,5.0626,5.0617,5.0526,5.0610,5.0689,0.174223, 1.3376e-01, 1.4147e-01,0.261335,0.289788,0.290456,0.522670,0.541894,0.543641,0.522670,0.552141,0.555479,0.116882,0.211182,0.211757,0.202886,0.211610,0.220566,0.27013,0.29921,0.29871,0.29346,0.29920,0.30408,0.15194,0.159165,0.159238,0.154334,0.159335,0.16442,0.073630,0.071589,0.071928,0.068349,0.071969,0.075748
 138.75,4.9535,5.0299,5.0289,5.0199,5.0286,5.0362,0.173515, 1.2928e-01, 1.3696e-01,0.260272,0.287622,0.288296,0.520544,0.538510,0.540189,0.520544,0.548767,0.552244,0.119184,0.211955,0.212557,0.203672,0.212332,0.221362,0.27444,0.30385,0.30332,0.29799,0.30392,0.30863,0.15262,0.160227,0.160287,0.155316,0.160463,0.16552,0.073927,0.071821,0.072174,0.068620,0.072175,0.075970
 139.00,4.9202,4.9959,4.9949,4.9859,4.9947,5.0024,0.172782, 1.2485e-01, 1.3251e-01,0.259173,0.285415,0.286095,0.518347,0.534971,0.536579,0.518347,0.545211,0.548821,0.121560,0.212748,0.213376,0.204548,0.213080,0.222163,0.27889,0.30861,0.30805,0.30263,0.30850,0.31327,0.15333,0.161294,0.161342,0.156322,0.161497,0.16657,0.074234,0.072068,0.072434,0.068946,0.072444,0.076347
 139.25,4.8859,4.9607,4.9596,4.9504,4.9594,4.9675,0.172027, 1.2048e-01, 1.2811e-01,0.258040,0.283167,0.283852,0.516080,0.531279,0.532814,0.516080,0.541481,0.545221,0.124010,0.213560,0.214214,0.205483,0.213931,0.223202,0.28347,0.31348,0.31289,0.30754,0.31313,0.31813,0.15406,0.162368,0.162403,0.157175,0.162499,0.16760,0.074550,0.072331,0.072708,0.069203,0.072783,0.076608
 139.50,4.8508,4.9242,4.9230,4.9139,4.9233,4.9312,0.171248, 1.1616e-01, 1.2376e-01,0.256872,0.280881,0.281571,0.513743,0.527436,0.528899,0.513743,0.537582,0.541455,0.126534,0.214390,0.215070,0.206230,0.214818,0.224059,0.28819,0.31845,0.31783,0.31252,0.31815,0.32314,0.15481,0.163446,0.163469,0.158338,0.163591,0.16873,0.074875,0.072609,0.072997,0.069468,0.073063,0.076977
 139.75,4.8149,4.8867,4.8855,4.8760,4.8856,4.8934,0.170446, 1.1190e-01, 1.1947e-01,0.255669,0.278556,0.279252,0.511337,0.523446,0.524837,0.511337,0.533520,0.537521,0.129129,0.215238,0.215943,0.207064,0.215666,0.224956,0.29305,0.32353,0.32289,0.31772,0.32328,0.32813,0.15559,0.164527,0.164539,0.159473,0.164621,0.16989,0.075210,0.072903,0.073299,0.069704,0.073313,0.077423
 140.00,4.7780,4.8483,4.8470,4.8378,4.8470,4.8550,0.169621, 1.0770e-01, 1.1524e-01,0.254432,0.276195,0.276895,0.508863,0.519309,0.520627,0.508863,0.529302,0.533426,0.131795,0.216103,0.216834,0.207733,0.216532,0.225936,0.29804,0.32871,0.32804,0.32283,0.32846,0.33323,0.15638,0.165611,0.165611,0.160648,0.165691,0.17097,0.075554,0.073211,0.073616,0.070046,0.073727,0.077633
 140.25,4.7404,4.8090,4.8076,4.7988,4.8075,4.8154,0.168774, 1.0355e-01, 1.1106e-01,0.253161,0.273798,0.274502,0.506322,0.515031,0.516274,0.506322,0.524932,0.529175,0.134531,0.216984,0.217741,0.208530,0.217418,0.226988,0.30316,0.33398,0.33329,0.32807,0.33371,0.33844,0.15720,0.166696,0.166685,0.161720,0.166799,0.17209,0.075907,0.073534,0.073945,0.070392,0.074005,0.078016
 140.50,4.7019,4.7689,4.7675,4.7594,4.7676,4.7755,0.167904, 9.9469e-02, 1.0694e-01,0.251857,0.271367,0.272074,0.503713,0.510612,0.511777,0.503713,0.520416,0.524765,0.137337,0.217881,0.218664,0.209434,0.218381,0.227995,0.30840,0.33935,0.33863,0.33323,0.33911,0.34387,0.15803,0.167782,0.167760,0.162740,0.167957,0.17313,0.076269,0.073873,0.074288,0.070711,0.074271,0.078365
 140.75,4.6627,4.7282,4.7268,4.7190,4.7265,4.7349,0.167013, 9.5443e-02, 1.0288e-01,0.250519,0.268901,0.269613,0.501039,0.506058,0.507142,0.501039,0.515759,0.520208,0.140210,0.218794,0.219601,0.210480,0.219218,0.228889,0.31378,0.34481,0.34407,0.33861,0.34460,0.34923,0.15889,0.168868,0.168835,0.163762,0.168977,0.17407,0.076640,0.074225,0.074644,0.071104,0.074577,0.078655
 141.00,4.6228,4.6868,4.6853,4.6775,4.6851,4.6941,0.166100, 9.1477e-02, 9.8871e-02,0.249149,0.266403,0.267121,0.498299,0.501369,0.502371,0.498299,0.510967,0.515507,0.143150,0.219721,0.220554,0.211536,0.220197,0.229908,0.31928,0.35035,0.34959,0.34410,0.35017,0.35476,0.15976,0.169952,0.169909,0.164801,0.170019,0.17525,0.077019,0.074592,0.075014,0.071369,0.074931,0.078893
 141.25,4.5821,4.6447,4.6432,4.6350,4.6434,4.6522,0.165165, 8.7570e-02, 9.4920e-02,0.247747,0.263873,0.264598,0.495494,0.496550,0.497472,0.495494,0.506045,0.510665,0.146155,0.220663,0.221520,0.212470,0.221151,0.230839,0.32490,0.35597,0.35520,0.34971,0.35574,0.36033,0.16066,0.171034,0.170981,0.165817,0.171054,0.17637,0.077407,0.074974,0.075395,0.071803,0.075140,0.079316
 141.50,4.5408,4.6018,4.6003,4.5912,4.6004,4.6097,0.164209, 8.3722e-02, 9.1027e-02,0.246313,0.261312,0.262044,0.492626,0.491604,0.492447,0.492626,0.500998,0.505688,0.149225,0.221618,0.222499,0.213315,0.222052,0.231985,0.33065,0.36168,0.36089,0.35544,0.36137,0.36591,0.16158,0.172113,0.172050,0.166897,0.172110,0.17756,0.077803,0.075369,0.075790,0.072154,0.075605,0.079620
 141.75,4.4988,4.5582,4.5567,4.5471,4.5570,4.5663,0.163231, 7.9933e-02, 8.7189e-02,0.244847,0.258721,0.259459,0.489694,0.486532,0.487299,0.489694,0.495833,0.500586,0.152359,0.222585,0.223491,0.214257,0.223024,0.233023,0.33651,0.36745,0.36665,0.36114,0.36701,0.37172,0.16251,0.173188,0.173116,0.167937,0.173160,0.17850,0.078208,0.075779,0.076197,0.072395,0.076103,0.080127
 142.00,4.4561,4.5138,4.5122,4.5026,4.5126,4.5219,0.162234, 7.6203e-02, 8.3408e-02,0.243351,0.256100,0.256845,0.486701,0.481340,0.482028,0.486701,0.490555,0.495365,0.155555,0.223565,0.224494,0.215281,0.224128,0.234082,0.34249,0.37330,0.37249,0.36691,0.37274,0.37752,0.16346,0.174258,0.174177,0.169117,0.174249,0.17962,0.078620,0.076202,0.076617,0.072917,0.076534,0.080457
 142.25,4.4129,4.4685,4.4670,4.4571,4.4671,4.4772,0.161215, 7.2532e-02, 7.9684e-02,0.241823,0.253450,0.254203,0.483646,0.476029,0.476638,0.483646,0.485171,0.490034,0.158811,0.224556,0.225508,0.216303,0.224981,0.235206,0.34858,0.37922,0.37839,0.37284,0.37864,0.38335,0.16443,0.175322,0.175234,0.170126,0.175342,0.18063,0.079040,0.076639,0.077050,0.073276,0.076983,0.080917
 142.50,4.3690,4.4225,4.4210,4.4112,4.4208,4.4314,0.160177, 6.8919e-02, 7.6016e-02,0.240266,0.250772,0.251532,0.480531,0.470602,0.471132,0.480531,0.479688,0.484595,0.162127,0.225558,0.226533,0.217376,0.225954,0.236411,0.35479,0.38520,0.38436,0.37888,0.38467,0.38933,0.16542,0.176380,0.176284,0.171198,0.176506,0.18174,0.079468,0.077089,0.077494,0.073653,0.077523,0.081354
 142.75,4.3247,4.3759,4.3744,4.3646,4.3745,4.3853,0.159119, 6.5365e-02, 7.2404e-02,0.238678,0.248067,0.248834,0.477356,0.465063,0.465511,0.477356,0.474113,0.479060,0.165502,0.226570,0.227568,0.218443,0.226900,0.237662,0.36110,0.39124,0.39040,0.38497,0.39094,0.39544,0.16643,0.177430,0.177327,0.172213,0.177603,0.18267,0.079903,0.077552,0.077951,0.074136,0.078029,0.081725
 143.00,4.2798,4.3288,4.3273,4.3177,4.3275,4.3379,0.158041, 6.1868e-02, 6.8848e-02,0.237062,0.245334,0.246108,0.474123,0.459415,0.459779,0.474123,0.468454,0.473443,0.168933,0.227591,0.228611,0.219455,0.227815,0.238749,0.36752,0.39734,0.39649,0.39115,0.39690,0.40155,0.16745,0.178472,0.178364,0.173304,0.178697,0.18346,0.080346,0.078027,0.078420,0.074576,0.078493,0.082215
 143.25,4.2344,4.2812,4.2796,4.2703,4.2797,4.2901,0.156944, 5.8428e-02, 6.5347e-02,0.235416,0.242575,0.243356,0.470832,0.453662,0.453941,0.470832,0.462718,0.467745,0.172420,0.228622,0.229663,0.220490,0.228867,0.239943,0.37404,0.40349,0.40263,0.39740,0.40300,0.40779,0.16849,0.179506,0.179392,0.174328,0.179880,0.18458,0.080796,0.078515,0.078899,0.074934,0.078990,0.082770
 143.50,4.1886,4.2333,4.2318,4.2220,4.2317,4.2423,0.155828, 5.5046e-02, 6.1901e-02,0.233742,0.239790,0.240577,0.467485,0.447806,0.448000,0.467485,0.456914,0.461975,0.175961,0.229661,0.230723,0.221476,0.230012,0.240984,0.38067,0.40970,0.40883,0.40356,0.40912,0.41399,0.16954,0.180530,0.180412,0.175392,0.180880,0.18561,0.081253,0.079015,0.079390,0.075400,0.079506,0.083244
 143.75,4.1423,4.1855,4.1839,4.1741,4.1837,4.1949,0.154694, 5.1719e-02, 5.8510e-02,0.232041,0.236978,0.237771,0.464081,0.441852,0.441961,0.464081,0.451049,0.456141,0.179555,0.230707,0.231790,0.222402,0.231162,0.242053,0.38739,0.41594,0.41507,0.40970,0.41549,0.42022,0.17062,0.181544,0.181423,0.176518,0.181946,0.18658,0.081717,0.079526,0.079890,0.076005,0.079960,0.083890
 144.00,4.0957,4.1377,4.1361,4.1261,4.1356,4.1470,0.153541, 4.8449e-02, 5.5173e-02,0.230312,0.234141,0.234940,0.460624,0.435804,0.435829,0.460624,0.445130,0.450248,0.183200,0.231760,0.232863,0.223353,0.232156,0.243083,0.39421,0.42223,0.42136,0.41607,0.42181,0.42644,0.17170,0.182548,0.182424,0.177598,0.182726,0.18752,0.082187,0.080048,0.080401,0.076526,0.080347,0.084277
 144.25,4.0487,4.0898,4.0883,4.0781,4.0879,4.0985,0.152371, 4.5233e-02, 5.1889e-02,0.228556,0.231279,0.232084,0.457112,0.429667,0.429607,0.457112,0.439166,0.444303,0.186894,0.232820,0.233943,0.224383,0.233352,0.244086,0.40112,0.42856,0.42769,0.42233,0.42819,0.43283,0.17280,0.183541,0.183415,0.178650,0.183644,0.18839,0.082664,0.080580,0.080920,0.077058,0.080779,0.084850
 144.50,4.0013,4.0416,4.0400,4.0299,4.0402,4.0500,0.151183, 4.2072e-02, 4.8658e-02,0.226774,0.228392,0.229203,0.453548,0.423445,0.423299,0.453548,0.433163,0.438315,0.190637,0.233885,0.235028,0.225460,0.234527,0.245047,0.40813,0.43492,0.43405,0.42869,0.43458,0.43925,0.17392,0.184522,0.184396,0.179657,0.184683,0.18933,0.083147,0.081121,0.081447,0.077617,0.081210,0.085332
 144.75,3.9536,3.9927,3.9911,3.9809,3.9913,4.0007,0.149978, 3.8965e-02, 4.5479e-02,0.224966,0.225482,0.226297,0.449933,0.417143,0.416913,0.449933,0.427126,0.432292,0.194426,0.234956,0.236118,0.226543,0.235584,0.246215,0.41522,0.44131,0.44045,0.43510,0.44094,0.44565,0.17505,0.185491,0.185366,0.180726,0.185595,0.19024,0.083636,0.081670,0.081981,0.078253,0.081928,0.085713
 145.00,3.9057,3.9431,3.9415,3.9313,3.9421,3.9508,0.148756, 3.5910e-02, 4.2350e-02,0.223133,0.222547,0.223366,0.446267,0.410767,0.410453,0.446267,0.421062,0.426236,0.198260,0.236031,0.237212,0.227625,0.236641,0.247386,0.42239,0.44773,0.44687,0.44141,0.44726,0.45196,0.17619,0.186448,0.186323,0.181730,0.186553,0.19129,0.084130,0.082227,0.082523,0.078867,0.082454,0.086175
 145.25,3.8575,3.8928,3.8912,3.8812,3.8921,3.9000,0.147517, 3.2908e-02, 3.9273e-02,0.221276,0.219590,0.220411,0.442552,0.404320,0.403925,0.442552,0.414972,0.420156,0.202138,0.237109,0.238311,0.228567,0.237695,0.248423,0.42965,0.45418,0.45332,0.44788,0.45364,0.45844,0.17735,0.187391,0.187269,0.182700,0.187482,0.19209,0.084631,0.082790,0.083070,0.079441,0.082999,0.086827
 145.50,3.8091,3.8421,3.8404,3.8304,3.8408,3.8494,0.146263, 2.9957e-02, 3.6247e-02,0.219394,0.216610,0.217433,0.438788,0.397808,0.397331,0.438788,0.408858,0.414051,0.206057,0.238191,0.239412,0.229671,0.238835,0.249505,0.43698,0.46064,0.45979,0.45442,0.46011,0.46482,0.17852,0.188320,0.188201,0.183567,0.188382,0.19295,0.085136,0.083360,0.083622,0.079980,0.083528,0.087247
 145.75,3.7606,3.7913,3.7896,3.7793,3.7899,3.7985,0.144993, 2.7058e-02, 3.3270e-02,0.217489,0.213610,0.214433,0.434979,0.391234,0.390678,0.434979,0.402722,0.407923,0.210016,0.239275,0.240517,0.230839,0.239900,0.250614,0.44438,0.46713,0.46628,0.46102,0.46663,0.47118,0.17969,0.189234,0.189118,0.184488,0.189222,0.19380,0.085647,0.083934,0.084179,0.080478,0.084128,0.087720
 146.00,3.7118,3.7406,3.7390,3.7284,3.7385,3.7479,0.143708, 2.4208e-02, 3.0343e-02,0.215562,0.210589,0.211411,0.431123,0.384604,0.383969,0.431123,0.396564,0.401768,0.214012,0.240361,0.241623,0.231877,0.240974,0.251649,0.45186,0.47362,0.47279,0.46761,0.47303,0.47764,0.18089,0.190132,0.190021,0.185414,0.190134,0.19480,0.086163,0.084512,0.084740,0.081145,0.084703,0.088423
